company_id,company_name,coderepo_qid,coderepo_name,coderepo_stack_name,coderepo_role_type,question_library_source,question_author_company_name,coderepo_task_qid,coderepo_task_name,coderepo_task_type_adj,usage_type,attempt_id,attempt_start_date,product_rating
254505,Unosquare,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2229190,Feature: Apartment Filters,feature,screen,79956168,2025-10-10,
254505,Unosquare,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2227471,Feature: Image Carousel,feature,screen,79225922,2025-09-19,
254505,Unosquare,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1715802,Bugfix: Searchbar Component,bugfix,screen,83691985,2026-02-26,4
254505,Unosquare,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2229190,Feature: Apartment Filters,feature,screen,79998034,2025-10-12,
254505,Unosquare,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1715783,Bugfix: Concurrent Bookings Backend,bugfix,screen,83387309,2026-02-14,
254505,Unosquare,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2229190,Feature: Apartment Filters,feature,screen,80160094,2025-10-17,
254505,Unosquare,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1715783,Bugfix: Concurrent Bookings Backend,bugfix,screen,83277964,2026-02-10,5
254505,Unosquare,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1715783,Bugfix: Concurrent Bookings Backend,bugfix,screen,83466413,2026-02-18,5
254505,Unosquare,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1829599,Feature: Host Apartment Validation,feature,screen,79225922,2025-09-19,
254505,Unosquare,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2227471,Feature: Image Carousel,feature,screen,80160094,2025-10-17,
254505,Unosquare,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2227471,Feature: Image Carousel,feature,screen,80000688,2025-10-12,5
254505,Unosquare,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1715783,Bugfix: Concurrent Bookings Backend,bugfix,screen,83712317,2026-02-26,1
254505,Unosquare,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2229190,Feature: Apartment Filters,feature,screen,83185719,2026-02-07,1
254505,Unosquare,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1715783,Bugfix: Concurrent Bookings Backend,bugfix,screen,83744205,2026-02-27,1
254505,Unosquare,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1715802,Bugfix: Searchbar Component,bugfix,screen,83547937,2026-02-20,
254505,Unosquare,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1829599,Feature: Host Apartment Validation,feature,screen,80000688,2025-10-12,5
254505,Unosquare,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2227471,Feature: Image Carousel,feature,screen,79955667,2025-10-10,
254505,Unosquare,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2227471,Feature: Image Carousel,feature,screen,79956168,2025-10-10,
254505,Unosquare,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2229190,Feature: Apartment Filters,feature,screen,79174011,2025-09-18,5
254505,Unosquare,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2229190,Feature: Apartment Filters,feature,screen,79225922,2025-09-19,
254505,Unosquare,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2229190,Feature: Apartment Filters,feature,screen,83190624,2026-02-07,1
254505,Unosquare,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1829599,Feature: Host Apartment Validation,feature,screen,79932605,2025-10-10,2
254505,Unosquare,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1829599,Feature: Host Apartment Validation,feature,screen,79998034,2025-10-12,
254505,Unosquare,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1829599,Feature: Host Apartment Validation,feature,screen,79955667,2025-10-10,
254505,Unosquare,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2227471,Feature: Image Carousel,feature,screen,83316754,2026-02-12,
254505,Unosquare,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1829599,Feature: Host Apartment Validation,feature,screen,83185719,2026-02-07,1
254505,Unosquare,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2227471,Feature: Image Carousel,feature,screen,83185719,2026-02-07,1
254505,Unosquare,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2227471,Feature: Image Carousel,feature,screen,79852334,2025-10-07,5
254505,Unosquare,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2229190,Feature: Apartment Filters,feature,screen,80000688,2025-10-12,5
255128,Big Think Capital,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2229084,Feature: Smart Pricing Recommendations,feature,screen,81050440,2025-11-15,
255128,Big Think Capital,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1715805,Feature: Edit Bookings Backend,feature,screen,81050440,2025-11-15,
255128,Big Think Capital,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2229085,Feature: Dynamic Pricing Engine,feature,screen,81050440,2025-11-15,
255128,Big Think Capital,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2229086,Feature: Similar Apartments Recommendations,feature,screen,81050440,2025-11-15,
255128,Big Think Capital,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1861474,Feature: Popularity Score,feature,screen,81050440,2025-11-15,
255128,Big Think Capital,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1795596,Feature: Review System Backend,feature,screen,81050440,2025-11-15,
25517,NVIDIA,1730396,Courses App Flask React Code Repo,fremp,fullstack,library,HackerRank,1841650,Code Review: Change Password,code_review,interview,7737804,2026-02-02,
25517,NVIDIA,1730396,Courses App Flask React Code Repo,fremp,fullstack,library,HackerRank,1861498,Bugfix: Course Badge Award Backend,bugfix,interview,7499159,2025-12-03,
25517,NVIDIA,1730396,Courses App Flask React Code Repo,fremp,fullstack,library,HackerRank,1875755,Code Review: Student Profile,code_review,interview,7451800,2025-12-03,
25517,NVIDIA,1730396,Courses App Flask React Code Repo,fremp,fullstack,library,HackerRank,1861498,Bugfix: Course Badge Award Backend,bugfix,interview,7683540,2026-01-14,
25517,NVIDIA,1730396,Courses App Flask React Code Repo,fremp,fullstack,library,HackerRank,1717522,Bugfix: Mark as Completed Frontend,bugfix,interview,7737804,2026-02-02,
25517,NVIDIA,1730396,Courses App Flask React Code Repo,fremp,fullstack,library,HackerRank,1717522,Bugfix: Mark as Completed Frontend,bugfix,interview,7513114,2025-12-05,
25517,NVIDIA,1730396,Courses App Flask React Code Repo,fremp,fullstack,library,HackerRank,1861498,Bugfix: Course Badge Award Backend,bugfix,interview,7165937,2025-10-08,
25517,NVIDIA,1730396,Courses App Flask React Code Repo,fremp,fullstack,library,HackerRank,1872963,Code Review: Global Logging,code_review,interview,7451800,2025-12-03,
25517,NVIDIA,1730406,HackerWallet App Django React Code Repo,rad,fullstack,library,HackerRank,1726466,Bugfix: Access Every Group Backend,bugfix,interview,7191920,2025-10-13,
25517,NVIDIA,1730406,HackerWallet App Django React Code Repo,rad,fullstack,library,HackerRank,1860577,Code Review: Transaction History,code_review,interview,7002805,2025-09-17,
25517,NVIDIA,1730406,HackerWallet App Django React Code Repo,rad,fullstack,library,HackerRank,1726466,Bugfix: Access Every Group Backend,bugfix,interview,7257820,2025-10-23,
25517,NVIDIA,1730406,HackerWallet App Django React Code Repo,rad,fullstack,library,HackerRank,1726466,Bugfix: Access Every Group Backend,bugfix,interview,7264990,2025-10-24,
25517,NVIDIA,1730406,HackerWallet App Django React Code Repo,rad,fullstack,library,HackerRank,1726466,Bugfix: Access Every Group Backend,bugfix,interview,7002805,2025-09-17,
25517,NVIDIA,1730406,HackerWallet App Django React Code Repo,rad,fullstack,library,HackerRank,1728553,Feature:  Pin Input Limit Backend,feature,interview,7002805,2025-09-17,
25517,NVIDIA,1783584,Banking App Code Repo (JAM),"SpringBoot, Angular and MongoDB",fullstack,library,HackerRank,1842618,Bugfix: Card Transaction Limit,bugfix,interview,7507050,2025-12-08,
25517,NVIDIA,1783584,Banking App Code Repo (JAM),"SpringBoot, Angular and MongoDB",fullstack,library,HackerRank,1777967,Bugfix: Basic Balance Validation,bugfix,interview,7507050,2025-12-08,
25517,NVIDIA,1894902,Note Manager Coderepo React (Typescript),React.JS (Node.JS 18.15),frontend,library,Problem Setters,1894247,Feature: Delete Note Functionality,feature,interview,7246987,2025-10-30,
25517,NVIDIA,1894902,Note Manager Coderepo React (Typescript),React.JS (Node.JS 18.15),frontend,library,Problem Setters,1894999,Feature: Edit Note Functionality,feature,interview,7246987,2025-10-30,
25517,NVIDIA,1894902,Note Manager Coderepo React (Typescript),React.JS (Node.JS 18.15),frontend,library,Problem Setters,1904317,Feature: Add password protected notes,feature,interview,7246987,2025-10-30,
25517,NVIDIA,1894902,Note Manager Coderepo React (Typescript),React.JS (Node.JS 18.15),frontend,library,Problem Setters,1904167,"Feature: Implement filter, search and sort",feature,interview,7246987,2025-10-30,
25517,NVIDIA,1894902,Note Manager Coderepo React (Typescript),React.JS (Node.JS 18.15),frontend,library,Problem Setters,1894242,Feature: Add Note Functionality,feature,interview,7246987,2025-10-30,
25517,NVIDIA,2265531,MovieDB Code Repo (MERN),MERN,fullstack,library,HackerRank,2303666,Feature: Trending Movies,feature,interview,7531271,2025-12-12,
25517,NVIDIA,2265531,MovieDB Code Repo (MERN),MERN,fullstack,library,HackerRank,2265570,Bug Fix: Watchlist,bugfix,interview,7507050,2025-12-08,
25517,NVIDIA,2265531,MovieDB Code Repo (MERN),MERN,fullstack,library,HackerRank,2291702,Feature: Edit Profile,feature,interview,7507050,2025-12-08,
25517,NVIDIA,2265531,MovieDB Code Repo (MERN),MERN,fullstack,library,HackerRank,2303672,Feature: Recently Viewed Movies,feature,interview,7507050,2025-12-08,
25517,NVIDIA,2265531,MovieDB Code Repo (MERN),MERN,fullstack,library,HackerRank,2265584,Bug Fix: Home Page Recommendations,bugfix,interview,7507050,2025-12-08,
25517,NVIDIA,2265531,MovieDB Code Repo (MERN),MERN,fullstack,library,HackerRank,2308565,Feature: Movie Comparison,feature,interview,7531271,2025-12-12,
25517,NVIDIA,2265531,MovieDB Code Repo (MERN),MERN,fullstack,library,HackerRank,2308565,Feature: Movie Comparison,feature,interview,7507050,2025-12-08,
25517,NVIDIA,2265531,MovieDB Code Repo (MERN),MERN,fullstack,library,HackerRank,2265570,Bug Fix: Watchlist,bugfix,interview,7531271,2025-12-12,
25517,NVIDIA,2265531,MovieDB Code Repo (MERN),MERN,fullstack,library,HackerRank,2308541,Feature: Advanced Search,feature,interview,7507050,2025-12-08,
25517,NVIDIA,2265531,MovieDB Code Repo (MERN),MERN,fullstack,library,HackerRank,2291697,Feature: Public User Profile,feature,interview,7507050,2025-12-08,
25517,NVIDIA,2265531,MovieDB Code Repo (MERN),MERN,fullstack,library,HackerRank,2291697,Feature: Public User Profile,feature,interview,7531271,2025-12-12,
25517,NVIDIA,2265531,MovieDB Code Repo (MERN),MERN,fullstack,library,HackerRank,2303672,Feature: Recently Viewed Movies,feature,interview,7531271,2025-12-12,
25517,NVIDIA,2265531,MovieDB Code Repo (MERN),MERN,fullstack,library,HackerRank,2308541,Feature: Advanced Search,feature,interview,7531271,2025-12-12,
25517,NVIDIA,2265531,MovieDB Code Repo (MERN),MERN,fullstack,library,HackerRank,2265584,Bug Fix: Home Page Recommendations,bugfix,interview,7531271,2025-12-12,
25517,NVIDIA,2265531,MovieDB Code Repo (MERN),MERN,fullstack,library,HackerRank,2303666,Feature: Trending Movies,feature,interview,7507050,2025-12-08,
25517,NVIDIA,2265531,MovieDB Code Repo (MERN),MERN,fullstack,library,HackerRank,2291702,Feature: Edit Profile,feature,interview,7531271,2025-12-12,
25517,NVIDIA,2395350,MovieDB Code Repo (Django),"Django, Angular and MongoDB",fullstack,library,HackerRank,2395383,Bug Fix: Home Page Recommendations,bugfix,interview,7842078,2026-02-17,
25517,NVIDIA,2395446,MovieDB Code Repo (Spring Boot),"SpringBoot, Angular and MongoDB",fullstack,library,HackerRank,2395547,Feature: Public User Profile,feature,interview,7848731,2026-02-10,
25631,Booking.com,1783584,Banking App Code Repo (JAM),"SpringBoot, Angular and MongoDB",fullstack,library,HackerRank,1842618,Bugfix: Card Transaction Limit,bugfix,interview,7367116,2025-11-17,
25631,Booking.com,1783584,Banking App Code Repo (JAM),"SpringBoot, Angular and MongoDB",fullstack,library,HackerRank,1777967,Bugfix: Basic Balance Validation,bugfix,interview,7367116,2025-11-17,
256571,Keyva,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1715802,Bugfix: Searchbar Component,bugfix,screen,81999751,2025-12-22,
256571,Keyva,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1715802,Bugfix: Searchbar Component,bugfix,screen,80597129,2025-10-31,
256571,Keyva,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2229104,Feature: Draft Bookings,feature,screen,80318274,2025-10-23,
256571,Keyva,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1715802,Bugfix: Searchbar Component,bugfix,screen,80318274,2025-10-23,
256571,Keyva,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1715802,Bugfix: Searchbar Component,bugfix,screen,80596250,2025-10-31,1
256571,Keyva,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1829599,Feature: Host Apartment Validation,feature,screen,80318274,2025-10-23,
256571,Keyva,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1715802,Bugfix: Searchbar Component,bugfix,screen,80181747,2025-10-17,3
256571,Keyva,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2229102,Feature: OTP Payment Verification,feature,screen,80318274,2025-10-23,
256571,Keyva,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1715795,Feature: Discount Coupons Frontend,feature,screen,80318274,2025-10-23,
256571,Keyva,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1715802,Bugfix: Searchbar Component,bugfix,screen,81105875,2025-11-18,4
256571,Keyva,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1715802,Bugfix: Searchbar Component,bugfix,screen,81096351,2025-11-17,5
256571,Keyva,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1715802,Bugfix: Searchbar Component,bugfix,screen,81859152,2025-12-15,
26581,Salesforce,1719359,E-commerce Code Repo (MERN),MERN,fullstack,library,HackerRank,1598028,System Design: Redesigning Frontend,whiteboard,interview,7279472,2025-10-30,
26581,Salesforce,1894902,Note Manager Coderepo React (Typescript),React.JS (Node.JS 18.15),frontend,library,Problem Setters,1894242,Feature: Add Note Functionality,feature,interview,7386884,2025-11-19,
26581,Salesforce,1894902,Note Manager Coderepo React (Typescript),React.JS (Node.JS 18.15),frontend,library,Problem Setters,1894242,Feature: Add Note Functionality,feature,interview,7387609,2025-11-18,
26581,Salesforce,1894902,Note Manager Coderepo React (Typescript),React.JS (Node.JS 18.15),frontend,library,Problem Setters,1894242,Feature: Add Note Functionality,feature,interview,7360268,2025-11-18,
26581,Salesforce,1894902,Note Manager Coderepo React (Typescript),React.JS (Node.JS 18.15),frontend,library,Problem Setters,1894242,Feature: Add Note Functionality,feature,interview,7376664,2025-11-13,
26633,Indeed,1719359,E-commerce Code Repo (MERN),MERN,fullstack,library,HackerRank,1598028,System Design: Redesigning Frontend,whiteboard,interview,7403986,2025-11-17,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1853310,Bugfix: User Stats,bugfix,interview,7459830,2025-11-26,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1874731,Bugfix: Wallet Transfer,bugfix,interview,7647061,2026-01-08,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1715783,Bugfix: Concurrent Bookings Backend,bugfix,interview,7691601,2026-01-16,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1874731,Bugfix: Wallet Transfer,bugfix,interview,7936918,2026-02-24,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1715783,Bugfix: Concurrent Bookings Backend,bugfix,interview,7493732,2025-12-03,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1874731,Bugfix: Wallet Transfer,bugfix,interview,7428748,2025-11-20,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1874731,Bugfix: Wallet Transfer,bugfix,interview,7928334,2026-02-27,5
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1715783,Bugfix: Concurrent Bookings Backend,bugfix,interview,7647061,2026-01-08,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1874731,Bugfix: Wallet Transfer,bugfix,interview,7707231,2026-01-20,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1874731,Bugfix: Wallet Transfer,bugfix,interview,7965158,2026-02-27,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1874731,Bugfix: Wallet Transfer,bugfix,interview,7647077,2026-01-16,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1874731,Bugfix: Wallet Transfer,bugfix,interview,7691601,2026-01-16,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1874731,Bugfix: Wallet Transfer,bugfix,interview,7960288,2026-02-26,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,interview,7459830,2025-11-26,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1874731,Bugfix: Wallet Transfer,bugfix,interview,7535430,2025-12-10,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1874731,Bugfix: Wallet Transfer,bugfix,interview,7459831,2025-12-03,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1853310,Bugfix: User Stats,bugfix,interview,7493732,2025-12-03,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1874731,Bugfix: Wallet Transfer,bugfix,interview,7493732,2025-12-03,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1853310,Bugfix: User Stats,bugfix,interview,7493598,2025-12-03,5
26633,Indeed,1730396,Courses App Flask React Code Repo,fremp,fullstack,library,HackerRank,1717521,Bugfix: View Certificate Backend,bugfix,interview,7403986,2025-11-17,
26633,Indeed,1730406,HackerWallet App Django React Code Repo,rad,fullstack,library,HackerRank,1726466,Bugfix: Access Every Group Backend,bugfix,interview,7403986,2025-11-17,
26633,Indeed,1783584,Banking App Code Repo (JAM),"SpringBoot, Angular and MongoDB",fullstack,library,HackerRank,1777967,Bugfix: Basic Balance Validation,bugfix,interview,7347353,2025-11-07,
26633,Indeed,2265531,MovieDB Code Repo (MERN),MERN,fullstack,library,HackerRank,2291697,Feature: Public User Profile,feature,interview,7428748,2025-11-20,
26633,Indeed,2265531,MovieDB Code Repo (MERN),MERN,fullstack,library,HackerRank,2265570,Bug Fix: Watchlist,bugfix,interview,7428748,2025-11-20,
26633,Indeed,2265531,MovieDB Code Repo (MERN),MERN,fullstack,library,HackerRank,2265584,Bug Fix: Home Page Recommendations,bugfix,interview,7428748,2025-11-20,
26633,Indeed,2265531,MovieDB Code Repo (MERN),MERN,fullstack,library,HackerRank,2265584,Bug Fix: Home Page Recommendations,bugfix,interview,7486465,2025-12-02,
26633,Indeed,2265531,MovieDB Code Repo (MERN),MERN,fullstack,library,HackerRank,2265584,Bug Fix: Home Page Recommendations,bugfix,interview,7403298,2025-11-17,
26633,Indeed,2265531,MovieDB Code Repo (MERN),MERN,fullstack,library,HackerRank,2291702,Feature: Edit Profile,feature,interview,7494809,2025-12-03,
26633,Indeed,2265531,MovieDB Code Repo (MERN),MERN,fullstack,library,HackerRank,2265584,Bug Fix: Home Page Recommendations,bugfix,interview,7493467,2025-12-03,
26633,Indeed,2265531,MovieDB Code Repo (MERN),MERN,fullstack,library,HackerRank,2291702,Feature: Edit Profile,feature,interview,7494077,2025-12-03,
26633,Indeed,2265531,MovieDB Code Repo (MERN),MERN,fullstack,library,HackerRank,2265570,Bug Fix: Watchlist,bugfix,interview,7403298,2025-11-17,
26825,John Deere,1719359,E-commerce Code Repo (MERN),MERN,fullstack,library,HackerRank,1777699,Code Review: Order Tracking Status ,code_review,interview,7530841,2025-12-11,
26825,John Deere,1719359,E-commerce Code Repo (MERN),MERN,fullstack,library,HackerRank,1777699,Code Review: Order Tracking Status ,code_review,interview,7277147,2025-10-29,
26825,John Deere,1719359,E-commerce Code Repo (MERN),MERN,fullstack,library,HackerRank,1774836,Feature: Edit Product Details Backend,feature,interview,7277181,2025-10-31,
26825,John Deere,1719359,E-commerce Code Repo (MERN),MERN,fullstack,library,HackerRank,1774836,Feature: Edit Product Details Backend,feature,interview,7277147,2025-10-29,
26825,John Deere,1719359,E-commerce Code Repo (MERN),MERN,fullstack,library,HackerRank,1821506,Feature: Utilize the saved address,feature,interview,7530841,2025-12-11,
26825,John Deere,1719359,E-commerce Code Repo (MERN),MERN,fullstack,library,HackerRank,1777699,Code Review: Order Tracking Status ,code_review,interview,7277181,2025-10-31,
26825,John Deere,1719359,E-commerce Code Repo (MERN),MERN,fullstack,library,HackerRank,1821506,Feature: Utilize the saved address,feature,interview,7277181,2025-10-31,
26825,John Deere,1719359,E-commerce Code Repo (MERN),MERN,fullstack,library,HackerRank,1774836,Feature: Edit Product Details Backend,feature,interview,7530841,2025-12-11,
26825,John Deere,1719359,E-commerce Code Repo (MERN),MERN,fullstack,library,HackerRank,1774836,Feature: Edit Product Details Backend,feature,interview,7530779,2025-12-10,
26825,John Deere,1719359,E-commerce Code Repo (MERN),MERN,fullstack,library,HackerRank,1821506,Feature: Utilize the saved address,feature,interview,7530779,2025-12-10,
26825,John Deere,1719359,E-commerce Code Repo (MERN),MERN,fullstack,library,HackerRank,1821506,Feature: Utilize the saved address,feature,interview,7277147,2025-10-29,
26825,John Deere,1719359,E-commerce Code Repo (MERN),MERN,fullstack,library,HackerRank,1777699,Code Review: Order Tracking Status ,code_review,interview,7530779,2025-12-10,
275924,LME,1730396,Courses App Flask React Code Repo,fremp,fullstack,library,HackerRank,1875496,Bugfix: Course Todo List Frontend,bugfix,interview,7395587,2025-11-14,
278043,GUVI,1783584,Banking App Code Repo (JAM),"SpringBoot, Angular and MongoDB",fullstack,library,HackerRank,1782898,Feature: Transaction Validation,feature,screen,83157061,2026-02-06,
278043,GUVI,1783584,Banking App Code Repo (JAM),"SpringBoot, Angular and MongoDB",fullstack,library,HackerRank,1782898,Feature: Transaction Validation,feature,screen,83186143,2026-02-07,
278043,GUVI,1783584,Banking App Code Repo (JAM),"SpringBoot, Angular and MongoDB",fullstack,library,HackerRank,1782898,Feature: Transaction Validation,feature,screen,83186126,2026-02-07,
278043,GUVI,1783584,Banking App Code Repo (JAM),"SpringBoot, Angular and MongoDB",fullstack,library,HackerRank,1782898,Feature: Transaction Validation,feature,screen,83261912,2026-02-10,
278043,GUVI,1783584,Banking App Code Repo (JAM),"SpringBoot, Angular and MongoDB",fullstack,library,HackerRank,1782898,Feature: Transaction Validation,feature,screen,83179786,2026-02-07,
278043,GUVI,1783584,Banking App Code Repo (JAM),"SpringBoot, Angular and MongoDB",fullstack,library,HackerRank,1782898,Feature: Transaction Validation,feature,screen,83206572,2026-02-08,5
278043,GUVI,1783584,Banking App Code Repo (JAM),"SpringBoot, Angular and MongoDB",fullstack,library,HackerRank,1782898,Feature: Transaction Validation,feature,screen,83157079,2026-02-06,
27835,Nutanix,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1715783,Bugfix: Concurrent Bookings Backend,bugfix,interview,7016332,2025-09-15,
27835,Nutanix,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1715783,Bugfix: Concurrent Bookings Backend,bugfix,interview,7184557,2025-10-13,
27835,Nutanix,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1715783,Bugfix: Concurrent Bookings Backend,bugfix,interview,7079621,2025-09-29,
27835,Nutanix,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1715783,Bugfix: Concurrent Bookings Backend,bugfix,interview,7027964,2025-09-16,
27835,Nutanix,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1715783,Bugfix: Concurrent Bookings Backend,bugfix,interview,7090603,2025-09-26,
27835,Nutanix,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1777237,Code Review: Add to Wishlist,code_review,interview,7016332,2025-09-15,
27835,Nutanix,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1715783,Bugfix: Concurrent Bookings Backend,bugfix,interview,7184563,2025-10-13,
27835,Nutanix,1730406,HackerWallet App Django React Code Repo,rad,fullstack,library,HackerRank,1726466,Bugfix: Access Every Group Backend,bugfix,interview,7056354,2025-09-22,
27835,Nutanix,1730406,HackerWallet App Django React Code Repo,rad,fullstack,library,HackerRank,1841853,Bugfix: Notifications Backend,bugfix,interview,7427606,2025-11-21,
27835,Nutanix,1730406,HackerWallet App Django React Code Repo,rad,fullstack,library,HackerRank,1841853,Bugfix: Notifications Backend,bugfix,interview,7056354,2025-09-22,
27835,Nutanix,1730406,HackerWallet App Django React Code Repo,rad,fullstack,library,HackerRank,1841853,Bugfix: Notifications Backend,bugfix,interview,7369744,2025-11-13,
27835,Nutanix,1730406,HackerWallet App Django React Code Repo,rad,fullstack,library,HackerRank,1841853,Bugfix: Notifications Backend,bugfix,interview,7184557,2025-10-13,
27835,Nutanix,1730406,HackerWallet App Django React Code Repo,rad,fullstack,library,HackerRank,1841853,Bugfix: Notifications Backend,bugfix,interview,7184563,2025-10-13,
27835,Nutanix,1730406,HackerWallet App Django React Code Repo,rad,fullstack,library,HackerRank,1841853,Bugfix: Notifications Backend,bugfix,interview,7270377,2025-10-27,
27835,Nutanix,1730406,HackerWallet App Django React Code Repo,rad,fullstack,library,HackerRank,1841853,Bugfix: Notifications Backend,bugfix,interview,7314813,2025-11-04,
27835,Nutanix,1730406,HackerWallet App Django React Code Repo,rad,fullstack,library,HackerRank,1829598,Feature:  Forgot Pin Backend,feature,interview,7040144,2025-09-18,
27835,Nutanix,1730406,HackerWallet App Django React Code Repo,rad,fullstack,library,HackerRank,1726546,Feature: Group Transactions Backend,feature,interview,7040144,2025-09-18,
27835,Nutanix,1730406,HackerWallet App Django React Code Repo,rad,fullstack,library,HackerRank,1775591,Code Review - Enable Spending Limit,code_review,interview,7056354,2025-09-22,
27835,Nutanix,1730406,HackerWallet App Django React Code Repo,rad,fullstack,library,HackerRank,1726466,Bugfix: Access Every Group Backend,bugfix,interview,7345336,2025-11-07,
27835,Nutanix,1730406,HackerWallet App Django React Code Repo,rad,fullstack,library,HackerRank,1841853,Bugfix: Notifications Backend,bugfix,interview,7079621,2025-09-29,
27835,Nutanix,1730406,HackerWallet App Django React Code Repo,rad,fullstack,library,HackerRank,1726466,Bugfix: Access Every Group Backend,bugfix,interview,7040144,2025-09-18,
